CONTRATO;CODIGO;DESEMBOLSO;SALDO_REAL;MONTO_CUOTA;NUMERO_CUOTAS;CUOTAS_PAGADAS;CUOTAS_PENDIENTES;TASA;FECHA_ALTA;FECHA_VENCIMIENTO;COD_PRODUCTO
701402;769222798928;6000;4391;310;18;5;13;10;10/09/2010;30/03/2012;P001
702562;369086332152;600000;595731;4646;299;7;292;8,2;21/06/2010;10/06/2035;H001
710209;69221000160;2800;553;96;36;30;6;15;18/08/2008;30/08/2011;P001
710594;969012919989;46713;39989;1304;48;9;39;16;05/05/2010;15/05/2014;V001
712259;169214120060;7000;5655;199;48;12;36;17;12/02/2010;17/02/2014;P001
701148;669010655485;105300;57010;1024;150;105;45;7,75;10/05/2002;15/11/2014;H001
701179;669010655485;53000;13319;683;60;58;2;10;21/04/2006;30/04/2011;P001
705183;469231428828;5505;5132;287;23;2;21;19,5;25/11/2010;05/11/2012;P001
707596;169230182632;72500;72168;676;240;3;237;9,79;25/11/2010;30/11/2030;H004
707597;169230182632;12500;12500;714;40;0;40;9,79;25/11/2010;30/11/2030;H004
711846;369214329839;6250;4141;178;48;20;28;17;05/06/2009;17/06/2013;P001
697374;269099210360;234900;186963;3496;120;40;80;13,5;12/09/2007;12/10/2017;C001
697390;69223027937;26000;9981;476;60;35;25;17,9;18/03/2008;22/03/2013;P001
700989;769228773003;28000;21258;2412;12;4;8;32;07/07/2010;07/07/2011;C001
706358;769223781061;23345;9625;466;59;37;22;6,9;27/12/2007;02/12/2012;V001
710138;69209074354;30304;11552;778;48;32;16;10,99;23/06/2008;30/06/2012;V001
698697;69209074354;250000;248572;3199;120;1;119;9,5;31/01/2011;01/02/2021;H001
707559;669001622992;43500;21837;1009;47;30;17;12,25;16/06/2008;02/06/2012;P001
697655;69207098438;46845;35010;1021;59;18;41;10,9;31/07/2009;30/07/2014;V001
700299;869208844164;42485;1609;812;40;38;2;6,9;23/11/2007;02/04/2011;V001
701105;669225669499;4000;4000;265;18;4;14;25;30/05/2008;30/11/2009;P001
703176;869200880830;22053;13553;475;60;28;32;10,99;31/10/2008;31/10/2013;V001
706641;669089692722;4750;2209;179;36;23;13;22,9;28/03/2009;30/03/2012;P001
712576;969213974364;34800;9999;481;120;94;26;11,5;30/04/2003;30/04/2013;H002
712577;969213974364;8700;2848;739;20;15;5;11,5;30/04/2003;30/04/2013;H002
703400;969204939329;3000;1823;277;12;5;7;20,9;13/09/2010;15/09/2011;P001
706703;569214515985;10000;9244;261;59;7;52;20,15;21/06/2010;03/06/2015;P001
705482;969221963923;19000;14822;497;60;23;37;20,9;07/03/2009;30/03/2014;P001
698920;569233594684;1020;950;104;11;0;11;21,9;06/01/2011;05/01/2012;P001
700123;469219497237;43500;30412;694;96;42;54;11,9;16/08/2007;16/08/2015;H001
706528;969224918438;7000;5621;195;48;12;36;15,9;18/02/2010;28/02/2014;P001
708648;969212989449;16000;8205;492;36;21;15;18,9;19/05/2009;19/05/2012;P001
711008;169222198058;15000;11136;742;24;7;17;18,15;12/07/2010;30/07/2012;P001
714514;469233470830;80000;17863;10879;8;8;0;25;18/06/2010;18/02/2011;C002
698699;869147830160;17690;17690;2639;7;0;7;13,9;07/02/2011;07/09/2011;P001
700890;769209748568;14500;536;548;36;36;0;23;17/01/2008;17/01/2011;P001
708052;569210517277;25000;10573;900;36;21;15;18,9;26/12/2008;30/12/2011;P001
707868;69215028248;15120;9368;392;59;29;30;19,9;19/08/2008;15/08/2013;P001
709058;669148624474;200000;181947;2987;84;10;74;9,5;28/04/2010;28/04/2017;H001
714412;969043914464;145000;98855;1376;139;35;104;9,5;07/03/2008;01/11/2019;H001
698221;169213192632;10065;3119;279;24;12;12;30;12/02/2010;29/02/2012;P001
701897;669141689409;4000;968;115;48;39;9;18;10/11/2007;22/11/2011;P001
702673;169217183613;30000;29303;989;35;2;33;19,9;18/11/2010;11/11/2013;P001
705167;969218900280;30000;21017;797;48;17;31;12,99;29/09/2009;30/09/2013;P001
698024;369201325175;65950;62461;832;179;26;153;13,5;17/12/2008;01/12/2023;H001
713485;569215586296;51000;34766;663;119;51;68;9,75;31/10/2006;05/10/2016;H001
707283;769219723503;3000;1699;156;23;11;12;19,9;18/02/2010;05/02/2012;P001
709018;469215400900;49735;34223;1118;60;23;37;13;05/03/2009;05/03/2014;V001
709071;69201097077;184714;184714;1757;180;1;179;9,5;19/01/2011;30/01/2026;H001
714455;269218256396;15000;12718;1003;17;3;14;17,5;18/10/2010;09/04/2012;P001
714152;269219278068;71564;68759;755;240;31;209;11,75;15/07/2008;15/07/2028;H001
704614;469223433443;31000;27323;323;180;40;140;9,75;18/10/2007;30/10/2022;H001
709331;869221881171;1500;1500;140;12;0;12;21,9;03/02/2011;15/02/2012;P001
702938;869079826746;6000;3775;215;35;15;20;15,99;30/10/2009;17/10/2012;P001
704146;269203205805;59684;59684;1276;59;0;59;9,75;11/02/2011;02/02/2016;V001
713791;869213865545;22550;4253;1444;17;14;3;11,99;26/11/2009;18/05/2011;P001
712962;869213865545;69600;25616;976;96;70;26;12,75;14/04/2005;18/04/2013;H001
704631;269227225105;2000;1492;101;24;7;17;20,15;02/07/2010;30/07/2012;P001
697511;869206869669;3250;2483;166;35;16;19;53;22/10/1999;10/10/2002;P001
701575;969099970240;4560;296;299;17;16;1;15,75;30/09/2009;23/03/2011;P001
702540;69223067337;51475;29586;1029;59;30;29;6,9;10/08/2007;05/08/2012;V001
703666;69228060960;10000;7959;314;36;13;23;19,9;08/01/2010;08/01/2013;P001
703782;69060022002;348000;225745;5892;84;37;47;11;07/01/2008;07/01/2015;C001
703795;69060022002;290000;266725;6055;60;6;54;9,5;10/08/2010;10/08/2015;C001
707319;469206427497;3000;2811;149;24;5;19;17,5;02/09/2010;24/09/2012;P001
712708;269205214584;60540;23931;838;120;84;36;11,5;06/02/2004;28/02/2014;H002
712709;269205214584;15135;5861;1294;20;14;6;11,5;06/02/2004;28/02/2014;H002
703832;869220889529;15000;4736;431;48;36;12;17,9;02/02/2008;22/02/2012;P001
705621;369219336046;5200;1720;261;24;17;7;19,9;04/09/2009;17/09/2011;P001
709061;69202021531;435000;431671;4122;180;3;177;8;23/11/2010;01/12/2025;H001
714570;469048435765;108000;104168;1218;180;15;165;11,25;11/11/2009;20/11/2024;H001
698056;69231040720;3000;2468;152;24;5;19;20,9;11/09/2010;11/09/2012;P001
710111;769209768878;26535;10785;565;53;32;21;10,99;10/06/2008;20/11/2012;V001
712678;769209768878;87000;72082;823;240;87;153;10;12/11/2003;12/11/2023;H001
699246;369212324734;501480;481392;5271;180;15;165;9,9;30/11/2009;30/11/2024;H001
702384;169232196226;126000;123483;1443;179;9;170;11,5;30/04/2010;02/04/2025;H001
706294;469090480730;10000;1074;275;10;8;2;15,5;04/06/2010;30/04/2011;P001
703402;769203736396;21100;19468;576;48;5;43;14,5;15/09/2010;23/09/2014;P001
712785;769000757367;95700;67796;958;180;80;100;9;17/06/2004;17/06/2019;H001
700405;769000757367;8000;5908;212;48;15;33;12,99;11/11/2009;30/11/2013;P001
702105;769215719339;3000;2470;110;36;8;28;20,15;17/06/2010;30/06/2013;P001
704299;469231406646;165000;159744;1540;180;14;166;10,5;02/12/2009;02/12/2024;H001
700162;169232137827;9500;3649;947;11;8;3;20,15;23/06/2010;01/06/2011;P001
703236;569206525905;3500;0;134;36;8;28;23,87;29/11/2003;20/12/2006;P001
702541;69222079619;43500;7038;1223;47;41;6;15,5;21/08/2007;05/08/2011;C001
702816;769227743003;2500;205;207;11;10;1;16,25;26/03/2010;06/03/2011;P001
708155;669201681201;100000;100000;3451;36;0;36;15,5;03/02/2011;03/02/2014;P001
708120;669201681201;30400;1927;659;72;69;3;16,9;19/05/2005;19/05/2011;H001
713672;669228658938;1000;590;38;35;18;17;22,9;25/08/2009;01/08/2012;P001
700673;769220751081;101500;94792;1055;240;47;193;11,5;14/03/2007;14/03/2027;H001
707617;969144963433;87000;50219;1238;120;71;49;12,25;28/03/2005;28/03/2015;H001
698233;869230828868;20000;15716;2032;12;3;9;45;13/11/2010;14/11/2011;C001
714131;669203618048;3000;2773;278;12;1;11;21,9;03/01/2011;03/01/2012;P001
704447;469224496356;11000;10762;267;60;8;52;16,9;24/12/2007;24/12/2012;P001
697391;869208876516;99218;93368;779;240;35;205;9,5;19/03/2008;22/03/2028;H001
705423;169215198658;8000;6919;283;36;6;30;17,5;05/08/2010;31/08/2013;P001
706931;569200570640;4600;2953;290;24;16;8;53;07/05/1998;07/05/2000;P001
707087;769220794984;3500;3035;180;24;4;20;21,9;14/10/2010;30/10/2012;P001
707707;769233761221;3000;3000;278;12;0;12;21,9;14/02/2011;15/02/2012;P001
709017;869111834504;11450;4154;412;36;25;11;18,9;05/01/2009;30/01/2012;P001
712995;69217033943;57420;48940;596;240;68;172;11,5;06/06/2005;30/06/2025;H002
712996;69217033943;14355;12380;922;40;11;29;11,5;06/06/2005;30/06/2025;H002
699108;669230669049;3500;3500;179;24;0;24;21,9;28/02/2011;28/02/2013;P001
708235;869211811451;7500;4080;373;24;12;12;19;03/02/2010;03/02/2012;P001
698235;969231990500;2000;1696;186;12;2;10;21,9;16/12/2010;19/12/2011;P001
699210;169224197087;1000;931;104;11;1;10;28;13/12/2010;02/12/2011;P001
703178;669228602502;4000;1306;285;17;12;5;30;23/01/2009;15/07/2010;P001
699608;469217479739;31550;27767;563;60;8;52;9,49;11/06/2010;15/06/2015;V001
712688;69206041151;104400;73118;949;180;86;94;10;22/12/2003;30/12/2018;H001
711135;869208876276;25072;23422;534;59;5;54;9,75;26/08/2010;03/08/2015;V001
698563;569051569639;2000;559;75;36;28;8;22,9;02/10/2008;18/10/2011;P001
699054;769215796096;2800;2379;176;18;3;15;16,9;02/11/2010;02/05/2012;P001
701902;469224434034;60000;47918;830;120;37;83;11,5;15/01/2008;30/01/2018;H004
701903;469224434034;10000;7784;849;20;6;14;11,5;15/01/2008;30/01/2018;H004
711738;769217732262;7000;2939;248;36;23;13;17;05/03/2009;17/03/2012;P001
701696;469087426266;51907;17312;1086;59;42;17;8,99;17/07/2007;03/07/2012;V001
704855;69087067437;45000;39911;1010;60;9;51;12,9;06/05/2010;22/05/2015;P001
710457;269212249739;44378;33678;949;59;17;42;9,99;28/08/2009;17/08/2014;V001
699528;569220531231;70000;66739;1938;48;3;45;15,5;17/11/2010;17/11/2014;P001
699539;569220531231;45000;45000;1580;36;0;36;16,9;17/02/2011;17/02/2014;P001
700238;369235356296;4000;3611;217;24;3;21;30;18/11/2010;19/11/2012;P001
702727;269212249739;12000;9990;3063;5;1;4;17,9;27/03/2010;30/09/2012;P001
702740;269212249739;60000;60000;61247;1;0;1;28;14/10/2010;30/05/2011;C001
705404;69221066956;23000;13759;601;48;24;24;12;27/02/2009;28/02/2013;P001
704074;269216282002;3623;0;144;47;26;21;41,35;15/09/2006;01/09/2010;P001
709098;269226237007;3850;3628;144;36;3;33;21,9;10/11/2010;18/11/2013;P001
710284;469218468958;34293;27600;837;58;20;38;16;24/11/2008;01/11/2013;V001
699848;969222920040;90720;85596;915;239;40;199;11;21/09/2007;05/09/2027;H001
700010;969206997857;9300;7739;326;35;7;28;14,9;30/06/2010;22/06/2013;P001
706118;969234990980;15000;15000;480;48;0;48;23,9;02/02/2011;02/03/2015;P001
708961;669209664204;210640;199656;1890;240;32;208;9,2;20/06/2008;20/06/2028;H001
714593;669225640340;44068;23474;950;60;32;28;10,99;04/06/2008;04/06/2013;V001
697626;269214208268;2000;780;269;8;8;0;21;13/12/2004;30/08/2005;P001
702980;69233019969;1000;1000;178;6;0;6;23;24/01/2011;02/08/2011;P001
706745;569201518518;22000;21685;534;59;2;57;15,9;16/11/2010;05/11/2015;P001
711787;569217586876;7000;4525;201;48;21;27;17;23/04/2009;17/05/2013;P001
702614;969218927447;21000;5663;756;36;28;8;18,9;14/10/2008;30/10/2011;P001
702356;269215248158;9860;6099;445;29;14;15;25;18/12/2009;01/06/2012;P001
711220;969218951981;10991;10164;520;23;2;21;8,25;26/11/2010;23/11/2012;V001
712898;269203287947;16704;12284;1180;30;12;18;11,5;07/12/2004;31/12/2019;H002
712897;269203287947;68779;48584;763;180;74;106;11,5;07/12/2004;31/12/2019;H002
700562;169220118968;9050;7757;226;59;13;46;17,9;27/01/2010;01/01/2015;P001
704233;869208857297;93000;74540;1262;120;36;84;11;08/02/2008;28/02/2018;H001
706675;569217535955;10000;3852;678;17;11;6;21;26/02/2010;02/08/2011;P001
706517;669215649769;22000;19600;792;36;6;30;18,9;26/08/2010;26/08/2013;P001
713345;469207494884;76212;67762;577;240;57;183;9;01/06/2006;01/06/2026;H001
701522;969223949679;63300;30445;1346;59;34;25;9,75;13/03/2008;06/03/2013;H001
713711;369226376676;1389;642;64;35;24;11;41;15/02/2009;01/02/2012;P001
697650;369211360240;34183;21206;585;59;25;34;6,9;10/12/2008;05/12/2013;V001
713673;269207266716;1250;737;48;35;18;17;22,9;27/08/2009;01/08/2012;P001
699438;369218364184;24000;22419;870;35;3;32;17,5;28/10/2010;02/10/2013;P001
701561;869208836446;188500;136390;3250;77;23;54;12;23/03/2009;23/08/2015;H001
708806;269202286866;45500;10670;1260;48;39;9;15,5;28/11/2007;30/11/2011;P001
701582;369231387227;74000;71536;667;204;15;189;10,89;30/11/2009;30/11/2026;H004
701583;369231387227;10000;9703;647;34;2;32;10,89;30/11/2009;30/11/2026;H004
705325;569223524734;2000;1467;104;23;7;16;20,15;16/06/2010;05/06/2012;P001
704840;669222666556;23280;20042;841;59;20;39;41,35;03/02/2009;01/02/2014;P001
713628;969221949779;1100;307;41;36;28;8;22,9;15/10/2008;30/10/2011;P001
714552;669230672642;1500;576;150;11;7;4;20,15;30/06/2010;03/06/2011;P001
700254;969221976386;6000;975;170;48;42;6;16,9;28/08/2007;28/08/2011;P001
700255;969221976386;66555;55419;693;144;39;105;10,75;14/11/2007;14/11/2019;H001
704025;269205240130;348000;208469;6317;84;43;41;13,5;20/07/2007;30/07/2014;C001
706616;869108842332;5000;2109;151;48;32;16;21;21/06/2008;30/06/2012;P001
708554;369227323473;3000;2378;204;17;5;12;20,9;23/09/2010;01/03/2012;P001
711360;869108842332;5058;928;71;120;106;14;11,9;10/04/2002;30/04/2012;P001
698598;569232554974;2500;2253;134;23;3;20;21,9;12/10/2010;02/10/2012;P001
700570;669221605415;1000;211;215;5;4;1;30;23/09/2010;02/03/2011;P001
710581;769232775665;43906;36456;1166;48;10;38;12,99;23/04/2010;30/04/2014;V001
702019;569216573103;4350;2027;215;23;13;10;13,9;29/11/2006;06/01/2009;P001
710674;69203078368;80000;77502;939;179;14;165;12;27/11/2009;05/11/2024;H001
708830;169214102562;82116;81590;954;179;4;175;11,75;21/09/2010;02/09/2025;H001
709430;969202953883;23200;2441;626;47;44;3;12,9;15/06/2007;01/06/2011;P001
712811;469209457177;64728;45498;739;180;78;102;11,5;25/08/2004;29/08/2019;H002
712812;469209457177;16182;11388;1137;30;13;17;11,5;25/08/2004;29/08/2019;H002
710683;69203078368;7100;6370;212;48;7;41;20,15;01/07/2010;02/07/2014;P001
702257;869217827327;152000;132000;1693;180;48;132;11;26/02/2007;28/02/2022;H001
704201;269202214854;5500;306;156;47;47;0;16;21/03/2007;01/03/2011;P001
711463;669217640940;6500;2380;188;48;34;14;18;04/04/2008;17/04/2012;P001
707118;569204519069;7866;7716;364;35;1;34;41,35;05/01/2011;02/01/2014;P001
710679;669200618628;25485;21525;515;60;11;49;7,99;10/03/2010;30/03/2015;V001
703083;969200942962;25961;13317;619;48;25;23;6,9;12/01/2009;22/01/2013;V001
706299;169201147707;60000;58052;652;144;8;136;11,75;11/06/2010;30/06/2022;H001
706624;469204409599;10000;5968;239;59;28;31;15,5;25/09/2008;05/09/2013;P001
705025;69205019059;54000;10245;2115;30;27;3;13,5;28/11/2008;30/05/2011;H001
709686;169022140080;8950;5307;322;36;17;19;18,9;11/09/2009;17/09/2012;P001
708949;369220331011;25634;25348;666;59;1;58;20;27/12/2010;15/12/2015;P001
701441;769217764524;12000;11961;222;59;1;58;10;20/12/2010;15/12/2015;P001
707765;69209040830;5000;2067;244;24;15;9;15,75;04/11/2009;22/11/2011;P001
709373;669229618178;18000;14642;656;35;8;27;18,15;31/05/2010;05/05/2013;P001
710053;669207612642;2500;2028;90;36;9;27;18,9;04/03/2008;30/03/2011;P001
713462;69209040830;109620;91834;1131;179;52;127;9,5;16/10/2006;01/10/2021;H001
701840;169102128638;177600;137720;1393;180;47;133;9;27/03/2007;27/03/2022;H001
705092;269222267417;92500;91507;946;180;4;176;9,39;18/10/2010;30/10/2025;H004
705106;269222267417;12500;12500;782;30;0;30;9,39;18/10/2010;30/10/2025;H004
701172;869210867377;74000;50120;667;149;66;83;7,75;22/07/2005;15/01/2018;H001
701294;869210867377;15000;8605;363;42;20;22;10;22/06/2009;30/12/2012;P001
708776;469214411191;4511;380;130;48;45;3;18;12/12/2006;12/05/2011;P001
711885;169230171421;6000;3223;213;36;19;17;17;26/06/2009;17/07/2012;P001
704809;769218781241;3000;1390;152;16;6;10;20,9;05/08/2010;05/12/2011;P001
705676;869208859539;12000;1870;324;48;42;6;13,9;02/08/2007;02/08/2011;P001
707443;369229308038;345000;241937;61792;8;3;5;18;06/05/2009;06/05/2013;C001
711066;469002462202;136445;130886;2746;60;3;57;7,8;25/11/2010;30/11/2015;V001
699463;269139274054;157850;155164;1580;240;13;227;10,9;29/01/2010;29/01/2030;H001
703700;169005127377;50000;46359;4560;12;1;11;16,9;17/01/2011;30/01/2012;P001
703813;569099594324;5150;5150;285;29;6;23;50;23/07/1998;06/01/2001;P001
705155;369210338918;66555;12322;1265;48;42;6;10;28/08/2007;31/08/2011;V001
707358;69226071131;5100;5100;267;23;0;23;19,5;12/01/2011;02/01/2013;P001
710597;369217342152;55139;48100;1101;60;9;51;7,49;07/05/2010;30/05/2015;V001
710154;69225033943;1750;373;66;36;31;5;22,9;02/07/2008;30/07/2011;P001
712225;469214461181;7000;5707;201;48;12;36;17;22/01/2010;17/02/2014;P001
712277;769218767127;5750;4786;165;48;11;37;17;23/02/2010;17/03/2014;P001
712129;269211238758;7000;5467;201;48;14;34;17;18/11/2009;17/12/2013;P001
713790;369217342152;26150;16529;887;36;15;21;13,99;24/11/2009;30/11/2012;P001
701724;669209679969;8000;6379;498;18;4;14;15,5;20/10/2010;23/04/2012;P001
713894;269228216246;16950;16950;661;35;0;35;22,9;18/02/2011;10/02/2014;P001
701975;969234960590;4500;4097;256;23;4;19;30;12/10/2010;01/10/2012;P001
703712;469214468958;10120;4835;526;23;12;11;19,9;13/01/2010;10/01/2012;P001
700139;569072574904;15000;9914;364;60;27;33;16,9;13/11/2008;26/11/2013;P001
704583;369234399499;4000;4000;149;36;1;35;21,9;25/01/2011;27/01/2014;P001
706778;569200578908;160000;160000;2506;117;0;117;13,5;11/02/2011;01/03/2021;C002
708919;369215312412;2900;432;149;24;24;0;23;24/09/2004;24/09/2006;P001
698045;669229600820;1600;845;128;14;7;7;20,15;15/06/2010;02/09/2011;P001
699875;369231363273;85000;81069;984;156;14;142;10,49;30/12/2009;30/12/2022;H004
699876;369231363273;10000;9538;709;26;2;24;10,49;30/12/2009;30/12/2022;H004
700861;769068759049;5700;2142;353;24;11;13;50;20/12/1997;10/12/1999;P001
711883;69214092662;7000;4796;200;48;19;29;17;25/06/2009;17/07/2013;P001
705656;169216145535;26827;25677;917;35;2;33;12,5;16/11/2010;04/11/2013;P001
709408;869000815825;13050;9260;441;36;12;24;13,9;24/02/2010;24/02/2013;P001
711973;269215275575;7000;5074;201;48;17;31;17;20/08/2009;17/09/2013;P001
711981;69214097917;7000;5072;201;48;17;31;17;21/08/2009;17/09/2013;P001
712282;269103266996;7000;5582;221;42;11;31;17;24/02/2010;17/09/2013;P001
702619;969210950020;12000;4024;437;36;26;10;19,9;18/12/2008;18/12/2011;P001
704784;269229263063;184440;139649;2598;96;20;76;12;28/05/2009;05/06/2017;H001
704155;869108836796;6000;4517;380;24;9;15;53;13/08/2001;24/08/2003;P001
707203;469203424614;34800;15901;570;96;63;33;12,75;02/11/2005;30/11/2013;H001
712711;69213021071;174000;119840;1494;180;84;96;9;09/02/2004;15/02/2019;H001
701188;69011025835;131152;107330;1053;180;52;128;7,75;10/10/2006;30/10/2021;H001
701232;69011025835;34000;18014;631;59;31;28;10;25/06/2008;15/06/2013;P001
711791;869215861921;7000;4516;200;48;21;27;17;28/04/2009;17/05/2013;P001
699340;969224944514;228679;226595;2131;240;7;233;9,75;01/07/2010;30/07/2030;H001
698503;469111467597;10000;7605;372;35;12;23;19,9;31/07/2008;16/07/2011;P001
698583;969209919129;18200;15255;664;35;7;28;18,15;30/06/2010;20/06/2013;P001
698341;69200071221;1304;0;141;11;11;0;41,35;25/04/2007;01/04/2008;P001
702386;869218868978;25000;18245;395;48;9;39;13,9;05/05/2010;05/05/2014;P001
703142;969200945605;8000;6161;745;12;3;9;22,9;06/11/2010;07/11/2011;P001
702355;869218868978;342500;335211;3016;239;14;225;8,9;17/12/2009;01/12/2029;H001
708274;769034738138;17500;17500;430;59;1;58;16,9;28/01/2011;01/01/2016;P001
699230;369222320550;2000;1535;184;12;7;5;20;21/05/2008;27/05/2009;P001
704302;469205401271;90000;75384;2085;60;13;47;14,5;13/01/2010;13/01/2015;C001
704319;469205401271;20000;15879;705;36;9;27;17,15;27/05/2010;27/05/2013;P001
706728;169215113053;6500;5969;237;36;4;32;19,5;19/10/2010;30/10/2013;P001
713858;269228221311;5000;3977;178;36;9;27;18,15;18/05/2010;30/05/2013;P001
713671;169206160590;29500;23362;717;60;18;42;16,9;25/08/2009;30/08/2014;P001
704072;669204614294;69600;28806;915;144;106;38;12,5;24/04/2002;24/04/2014;H001
704106;669204614294;39865;38795;814;60;2;58;8,5;02/12/2010;02/12/2015;V001
707806;669206603453;5100;4080;319;18;4;14;15,5;12/10/2010;23/04/2012;P001
710851;869218862882;2300;2300;201;10;4;6;10;04/09/2006;30/07/2007;P001
701557;169206195775;85000;75582;1231;120;23;97;12,75;14/03/2009;31/03/2019;H001
707022;369215365085;8120;7165;331;36;10;26;30;11/02/2010;26/02/2013;P001
710512;469231444874;37336;31800;901;59;13;46;16;01/12/2009;04/12/2014;V001
711249;569208509739;36656;35887;778;60;2;58;9,99;09/12/2010;30/12/2015;V001
705199;269229255125;2000;703;181;12;8;4;16,9;22/06/2010;22/06/2011;P001
708118;269065225305;2500;319;331;9;9;0;53;03/04/2000;03/01/2001;P001
697596;769112729919;5000;3767;323;18;5;13;20,9;01/09/2010;05/03/2012;P001
700887;169201103173;15000;5923;322;59;41;18;18;23/08/2007;22/08/2012;P001
704203;869202845815;99000;69639;1194;119;47;72;7,75;29/03/2007;01/03/2017;H001
707301;769202753053;3200;2347;167;23;7;16;20,15;18/06/2010;10/06/2012;P001
706791;569214578658;5000;2832;272;24;16;8;30;26/06/2003;05/07/2005;P001
700103;869074898898;15000;4167;558;35;26;9;19,9;13/11/2008;02/11/2011;P001
700104;869074898898;32413;13270;1088;35;21;14;11,5;13/04/2009;02/04/2012;V001
